id,value
127226,226
1776747,747
2233496,496
1062976,976
1710395,395
835411,411
1754528,528
261897,897
748908,908
1165517,517
1350299,299
816896,896
594241,241
2041530,530
134154,154
1219707,707
23081,81
48471,471
2080525,525
47455,455
1196537,537
527753,753
587845,845
2316633,633
362195,195
2102597,597
655295,295
1285184,184
2182891,891
2372850,850
1595451,451
1460327,327
2007645,645
273878,878
1240314,314
1933791,791
180944,944
1477527,527
2008557,557
1792363,363
1785606,606
2137818,818
1335549,549
199956,956
482492,492
9644,644
1889240,240
1190224,224
999838,838
1200792,792
494473,473
73627,627
1750696,696
1690083,83
2477995,995
31002,2
681286,286
477454,454
920223,223
2191508,508
1855099,99
2204910,910
2258395,395
939048,48
512643,643
1096525,525
643919,919
1583821,821
503864,864
169782,782
1816318,318
2314337,337
89243,243
179863,863
1460228,228
2460753,753
846707,707
2474969,969
974338,338
949124,124
2469674,674
691503,503
825544,544
1703473,473
2097507,507
2338334,334
1834109,109
1319324,324
2125333,333
1865662,662
342308,308
1450227,227
1673714,714
2398256,256
922805,805
175154,154
1150921,921
1396388,388
5446,446
1094188,188
706477,477
14462,462
77353,353
1994328,328
1461762,762
1075014,14
1503605,605
741743,743
2095406,406
394760,760
1954287,287
362573,573
1042712,712
301087,87
179375,375
135883,883
2427523,523
100721,721
345255,255
896262,262
1816928,928
1340667,667
2252925,925
564626,626
2331966,966
778248,248
231703,703
1789770,770
945754,754
717286,286
1586023,23
1672251,251
284060,60
1505624,624
1326490,490
2375240,240
654688,688
199646,646
518973,973
382328,328
2101989,989
12970,970
1135258,258
976731,731
127371,371
2139690,690
884785,785
395866,866
100845,845
886523,523
1932086,86
1619472,472
1183477,477
341179,179
569562,562
1719054,54
1527464,464
147418,418
710958,958
1541136,136
1546111,111
580424,424
286994,994
178845,845
754167,167
1279835,835
2396345,345
1657174,174
1506440,440
281216,216
2131461,461
12062,62
800461,461
2307068,68
370724,724
217176,176
2127916,916
1359327,327
2158798,798
799204,204
1071592,592
2353896,896
2287793,793
1875697,697
1720620,620
1117130,130
1108145,145
1396682,682
398181,181
405625,625
1534914,914
1665204,204
754695,695
2422301,301
1981028,28
2155667,667
2217777,777
2265739,739
1201481,481
1267865,865
876596,596
664111,111
22251,251
331552,552
31070,70
1158699,699
988545,545
1378824,824
2123253,253
739476,476
809979,979
254863,863
2467428,428
2035506,506
330335,335
1773486,486
660797,797
2008151,151
1567977,977
1449043,43
1954673,673
1986076,76
676634,634
1335925,925
59561,561
2341050,50
1875483,483
2046327,327
1845380,380
15597,597
651822,822
574620,620
2162054,54
687777,777
1109734,734
2009474,474
345182,182
520263,263
1571683,683
1390644,644
905617,617
1096359,359
4984,984
181945,945
1240329,329
568458,458
7300,300
1986817,817
950903,903
1124130,130
435065,65
1387249,249
647245,245
2121147,147
2392906,906
1109689,689
2077730,730
662372,372
2306932,932
1400932,932
858158,158
2137638,638
507046,46
146255,255
2267141,141
246482,482
2389520,520
291092,92
12014,14
972038,38
2073488,488
86722,722
1285459,459
1248154,154
2148313,313
971857,857
1237836,836
1676522,522
2356737,737
810866,866
