id,value
2206080,80
1845590,590
1984495,495
2176072,72
1450701,701
2381919,919
1310660,660
1320051,51
421936,936
793297,297
173823,823
1133686,686
1136794,794
2169920,920
2258712,712
2126979,979
220757,757
978946,946
200988,988
721657,657
2378279,279
1112810,810
717255,255
570135,135
1728718,718
2218733,733
178296,296
1838713,713
2223404,404
967520,520
1000367,367
352576,576
962207,207
1117407,407
2124920,920
1968577,577
1003309,309
2472317,317
27731,731
745309,309
24658,658
1808776,776
634770,770
2252094,94
978587,587
967313,313
1889792,792
2298557,557
2008074,74
1082347,347
409194,194
1382310,310
1876026,26
2462021,21
346191,191
255091,91
2358057,57
2105270,270
1951855,855
2393929,929
1469086,86
1740314,314
844381,381
302270,270
2381627,627
2301155,155
1992674,674
608124,124
1330583,583
459848,848
8255,255
1310952,952
1442381,381
606345,345
665828,828
915725,725
41206,206
2488227,227
2199211,211
2235800,800
667540,540
604176,176
1377306,306
637356,356
2343572,572
479199,199
1576165,165
1402421,421
2466936,936
1165648,648
493902,902
332441,441
954233,233
1752309,309
1338684,684
674197,197
1492275,275
1836437,437
1808937,937
1826530,530
390733,733
975268,268
1270574,574
699744,744
1957557,557
761133,133
830150,150
882882,882
616447,447
557684,684
1087128,128
348592,592
2447338,338
1083453,453
1757536,536
826877,877
1458410,410
758834,834
1864491,491
1158647,647
1008872,872
681199,199
2163677,677
103236,236
919884,884
2264130,130
272941,941
2010276,276
270722,722
2161044,44
1178806,806
573064,64
1057865,865
2346678,678
516394,394
801996,996
456925,925
2256318,318
166495,495
724483,483
696814,814
419049,49
355289,289
1558600,600
2358332,332
1856570,570
2028989,989
635234,234
1335664,664
2246338,338
995180,180
294251,251
377943,943
869644,644
1797875,875
462499,499
462763,763
1769650,650
1830138,138
1114511,511
2448203,203
2087716,716
1640599,599
878754,754
209293,293
2438769,769
387184,184
2486020,20
2370859,859
317667,667
1622854,854
444012,12
2406022,22
769472,472
1575070,70
602562,562
1184725,725
1842440,440
2208058,58
281848,848
2111096,96
1699350,350
2088830,830
1486428,428
709223,223
761685,685
1125614,614
848171,171
2304922,922
1825743,743
1306866,866
2270503,503
1401351,351
1253230,230
1443158,158
979352,352
538373,373
145811,811
778236,236
316023,23
452665,665
476008,8
203359,359
2214279,279
2443626,626
117086,86
998704,704
2080581,581
814470,470
591912,912
447305,305
2280585,585
1993500,500
116225,225
808637,637
1940696,696
1507463,463
895380,380
917141,141
2292815,815
1587979,979
780141,141
1726474,474
1837077,77
1394400,400
2388040,40
1414903,903
714316,316
153066,66
1660274,274
457397,397
1362878,878
1755195,195
1847454,454
1218643,643
488384,384
1184756,756
2146093,93
69896,896
37545,545
999909,909
1107752,752
849533,533
211220,220
386433,433
502728,728
430995,995
1507281,281
1329118,118
1533130,130
2379452,452
1377585,585
577635,635
205562,562
991029,29
2198840,840
2023282,282
411728,728
1980099,99
1837079,79
424142,142
1228169,169
613919,919
390942,942
1845595,595
420355,355
1072744,744
559632,632
2218940,940
776983,983
307105,105
1195545,545
549085,85
171927,927
1695110,110
1509198,198
370990,990
2034684,684
12136,136
65577,577
663690,690
158872,872
595536,536
127134,134
334725,725
2348443,443
1739294,294
293675,675
680993,993
1977098,98
912872,872
862431,431
1144627,627
2327609,609
1839921,921
436234,234
902172,172
1365074,74
936728,728
1307373,373
1408846,846
599568,568
1875270,270
856528,528
597164,164
1837671,671
268961,961
141760,760
432762,762
1753666,666
1414216,216
680504,504
2365310,310
1072137,137
197676,676
1370562,562
1675486,486
2372618,618
1060349,349
1259438,438
541129,129
2105036,36
1660461,461
