id,value
988777,777
166305,305
261173,173
120341,341
1486424,424
1355857,857
602400,400
1447676,676
33075,75
307769,769
14972,972
48589,589
815929,929
1532509,509
25050,50
946798,798
531319,319
2338815,815
883782,782
1499756,756
166579,579
713112,112
1130873,873
481902,902
1118556,556
396548,548
2354941,941
1088534,534
193144,144
1919383,383
1504306,306
243944,944
1787022,22
226154,154
531906,906
1603977,977
1179943,943
2085014,14
874557,557
1518151,151
1432679,679
2260847,847
2236625,625
1310161,161
1753009,9
322943,943
104243,243
793526,526
993169,169
1896527,527
1975709,709
990095,95
784958,958
1448360,360
1142596,596
1945563,563
1268481,481
400155,155
483727,727
584579,579
1921609,609
2067950,950
1487465,465
740365,365
50630,630
646764,764
1057107,107
714085,85
1334359,359
2134480,480
140610,610
162432,432
297711,711
1384571,571
139659,659
2499043,43
523080,80
396677,677
2471947,947
2280043,43
206961,961
1070892,892
2449310,310
163781,781
727691,691
2346619,619
2240002,2
1912488,488
1245016,16
1019418,418
1359191,191
2224285,285
1581697,697
930169,169
304703,703
1747556,556
1486891,891
2464484,484
341324,324
690058,58
904308,308
528806,806
1144935,935
1911381,381
2010825,825
2379009,9
30673,673
899814,814
598833,833
1822309,309
245887,887
1564203,203
205316,316
1332890,890
796421,421
519113,113
720246,246
16554,554
1769507,507
252391,391
1986473,473
1720451,451
1081179,179
2292263,263
230808,808
1640717,717
307877,877
1384695,695
2278037,37
1932655,655
177055,55
595915,915
2281151,151
1197543,543
1528770,770
1043972,972
1892871,871
1928792,792
2041076,76
1186800,800
389000,0
1764248,248
676519,519
1061742,742
2312005,5
2162373,373
398986,986
897499,499
36952,952
1791552,552
1830061,61
386426,426
498646,646
1711210,210
1485414,414
943846,846
884592,592
1930407,407
2229139,139
2221601,601
2251503,503
1459550,550
127088,88
2421834,834
237479,479
457952,952
686264,264
1193916,916
1234248,248
552167,167
2161879,879
112848,848
2277687,687
833593,593
1071551,551
1738347,347
1967543,543
141568,568
383692,692
19173,173
2484232,232
274757,757
1991512,512
2239938,938
235196,196
1844323,323
119865,865
1503952,952
1208128,128
1586736,736
441935,935
2236308,308
1619996,996
485676,676
103889,889
2309203,203
2422520,520
52349,349
1598827,827
1813250,250
568607,607
1936987,987
785724,724
1621788,788
896219,219
271600,600
1923351,351
198530,530
1215053,53
2039070,70
635531,531
241830,830
1227814,814
246549,549
786114,114
932103,103
2089247,247
2483389,389
186791,791
1171723,723
1252955,955
1186531,531
2128849,849
1868467,467
2415553,553
2339695,695
1292680,680
1889664,664
1172447,447
1390468,468
1802253,253
614649,649
2432528,528
2175709,709
1706125,125
157796,796
425167,167
1280011,11
2295220,220
1576358,358
112802,802
1224379,379
1193519,519
1899096,96
1870411,411
856403,403
989614,614
2213930,930
1159021,21
1043735,735
2089194,194
46094,94
2499728,728
2470144,144
2040614,614
661175,175
2416274,274
895999,999
2180286,286
2015031,31
2345171,171
2300095,95
1366057,57
673776,776
2146711,711
1272929,929
295447,447
1587920,920
1535272,272
2437609,609
675954,954
2380650,650
2332964,964
321693,693
497109,109
2308566,566
546461,461
527146,146
577014,14
766404,404
529594,594
1966932,932
243875,875
1518969,969
1922735,735
1013082,82
731620,620
158700,700
2198964,964
834344,344
110073,73
1801391,391
2040263,263
365010,10
1244423,423
1959081,81
1749783,783
588226,226
416524,524
1008793,793
465166,166
1059268,268
1922333,333
544022,22
2476475,475
1401687,687
1882021,21
465518,518
591071,71
899692,692
2160651,651
2178187,187
1451982,982
1532656,656
2418923,923
2378637,637
1953013,13
807234,234
674977,977
592207,207
2230857,857
970839,839
524795,795
6172,172
1110200,200
1350844,844
1121210,210
1744328,328
1636713,713
1291312,312
125334,334
1867244,244
2094538,538
1283927,927
580834,834
2333008,8
1722096,96
240598,598
1100582,582
2285342,342
380188,188
533785,785
1467981,981
1368565,565
1177599,599
1328718,718
295491,491
1476761,761
302215,215
1646050,50
2362235,235
2283972,972
501340,340
564160,160
388683,683
107325,325
1064728,728
1535652,652
128802,802
529658,658
384639,639
2419460,460
1841296,296
870211,211
552361,361
2173029,29
1068560,560
2167756,756
357789,789
1989179,179
1472533,533
2438979,979
1242936,936
404078,78
1700750,750
2386684,684
2213314,314
1806719,719
1714598,598
2105383,383
1057882,882
1599704,704
2322168,168
648278,278
2489666,666
1061337,337
2263715,715
1946269,269
2378518,518
15785,785
2037003,3
2138203,203
455294,294
1061620,620
1634269,269
1654806,806
867412,412
318759,759
2238044,44
933499,499
1019883,883
2343799,799
1497372,372
1569490,490
2154287,287
1549830,830
1441978,978
2160444,444
584530,530
332311,311
1633594,594
702163,163
554998,998
2120498,498
184255,255
2104150,150
1690264,264
623595,595
2047603,603
562369,369
1273562,562
164309,309
1933694,694
1066961,961
1647208,208
1883147,147
1900019,19
2196785,785
1707884,884
1244722,722
2308803,803
1553860,860
1905041,41
1042774,774
785085,85
1823686,686
1740576,576
2312675,675
57142,142
349357,357
1997936,936
94527,527
1515257,257
921314,314
1582064,64
494993,993
2228017,17
12993,993
1422517,517
1199347,347
1097250,250
337795,795
1124084,84
87276,276
830540,540
1363946,946
1655685,685
991677,677
1575566,566
1311799,799
1592764,764
170936,936
1500291,291
2143016,16
1735311,311
1536729,729
1394852,852
2092709,709
985917,917
1998498,498
151215,215
570326,326
677489,489
926765,765
1392631,631
1944609,609
983595,595
559354,354
508037,37
1489854,854
2443395,395
535003,3
7490,490
156010,10
847537,537
249351,351
443582,582
1121576,576
1644050,50
824243,243
897992,992
2057737,737
994296,296
1344744,744
492776,776
1593882,882
2037790,790
2056241,241
1586716,716
1795858,858
475586,586
447001,1
288434,434
13120,120
942243,243
2009414,414
1303772,772
1975402,402
1164998,998
2107685,685
893698,698
210027,27
1163445,445
1620480,480
2411105,105
2258047,47
979896,896
830673,673
1468866,866
1020826,826
1422431,431
2095887,887
1799455,455
1629545,545
392689,689
658624,624
1756053,53
1755353,353
2098215,215
1572175,175
1842886,886
1911286,286
805297,297
291208,208
898783,783
1222975,975
356912,912
414582,582
327194,194
481321,321
1879127,127
2385693,693
1102003,3
1232837,837
2305229,229
1230289,289
521090,90
869904,904
108008,8
2199693,693
939520,520
861220,220
1449524,524
2123153,153
2231103,103
1137722,722
1191258,258
2284404,404
1006695,695
2041977,977
1855593,593
1723338,338
616260,260
1784275,275
1824176,176
1334925,925
1504401,401
4765,765
1611993,993
904804,804
2036489,489
51585,585
1718916,916
1422739,739
638919,919
897736,736
2131316,316
1194668,668
293406,406
789168,168
1571901,901
975175,175
2460032,32
923447,447
1885128,128
1811983,983
2040034,34
1815827,827
399607,607
754306,306
1796943,943
638611,611
556289,289
501155,155
1112528,528
1248941,941
1237597,597
117203,203
2287732,732
2291115,115
2091611,611
2439849,849
2456044,44
560470,470
1591713,713
989041,41
481693,693
941662,662
2280965,965
205544,544
1891496,496
508517,517
2123962,962
2341063,63
2474226,226
1646529,529
2237347,347
2367704,704
2354814,814
1476205,205
1464914,914
1988567,567
629317,317
52213,213
1932315,315
1658481,481
1511650,650
20803,803
2403073,73
795977,977
639705,705
2313345,345
984363,363
767877,877
1480322,322
1117957,957
574506,506
2275459,459
445121,121
1862632,632
2103588,588
2390792,792
2494065,65
150258,258
1905296,296
1502309,309
167402,402
2173698,698
300895,895
1101633,633
1475049,49
2196809,809
58894,894
1902926,926
400492,492
1355126,126
1649467,467
2054092,92
273027,27
94890,890
2025962,962
1516030,30
1828506,506
2124503,503
229843,843
1322083,83
393548,548
1905817,817
1509247,247
2064795,795
275919,919
695176,176
1386260,260
1522777,777
1543400,400
1605149,149
2423715,715
2103914,914
1663166,166
2012540,540
537200,200
2475683,683
565228,228
248356,356
1464628,628
2268213,213
646772,772
127204,204
171726,726
1573268,268
1757851,851
2007575,575
1466903,903
1156181,181
1868938,938
185163,163
559060,60
1170838,838
657937,937
403545,545
2047874,874
1757403,403
537702,702
681378,378
2207225,225
1254026,26
1571355,355
1283916,916
114930,930
2267721,721
1055130,130
1402759,759
325318,318
1613045,45
55035,35
1836477,477
715056,56
2002728,728
2215550,550
1415916,916
2356393,393
772963,963
2276373,373
156469,469
1324200,200
707743,743
1300863,863
439516,516
1813934,934
1512447,447
788542,542
1388420,420
1567203,203
2070318,318
872349,349
2244648,648
1624953,953
982174,174
826620,620
1506062,62
542854,854
301650,650
379296,296
315646,646
685367,367
57965,965
1430758,758
1938663,663
574751,751
2092931,931
1534513,513
384329,329
1983302,302
1521940,940
1877600,600
427828,828
1916886,886
1029529,529
283422,422
593555,555
2176102,102
1108784,784
841604,604
310911,911
2076980,980
1490165,165
677832,832
1943962,962
2192270,270
862112,112
821179,179
1421252,252
1126435,435
1810282,282
618791,791
296810,810
2127189,189
910806,806
1095053,53
1600211,211
957156,156
382703,703
2271055,55
210170,170
1116452,452
503045,45
1780810,810
405166,166
2027417,417
1569036,36
266401,401
1966580,580
503017,17
1593478,478
182562,562
2105133,133
1360676,676
1890660,660
390750,750
2380499,499
182317,317
306783,783
1890615,615
40228,228
2094337,337
971215,215
2163938,938
773213,213
2125081,81
2155284,284
2262100,100
447479,479
988278,278
1126190,190
857254,254
1329024,24
204166,166
322879,879
683784,784
1059969,969
654462,462
1429713,713
211729,729
982506,506
1073102,102
483045,45
1220680,680
154130,130
2327270,270
553120,120
1121883,883
79689,689
1043608,608
764052,52
884308,308
1725796,796
915248,248
1753202,202
809576,576
2419113,113
1721990,990
2091176,176
767265,265
1254304,304
2218332,332
967481,481
565617,617
312241,241
2397616,616
618921,921
371895,895
2197582,582
1671102,102
2021329,329
1017011,11
286485,485
1485438,438
534584,584
468007,7
469708,708
327311,311
2425223,223
265522,522
132572,572
2311702,702
949795,795
274940,940
1639075,75
1786872,872
566503,503
402120,120
1288254,254
1229168,168
883238,238
34664,664
63733,733
2412684,684
1416274,274
8680,680
1500609,609
1006133,133
1326688,688
382292,292
959856,856
1541305,305
2435393,393
136456,456
1290534,534
69413,413
319207,207
1034504,504
1506225,225
82750,750
1850936,936
2429676,676
2449469,469
1087456,456
1309231,231
1894112,112
137911,911
1955558,558
1363396,396
511062,62
2213981,981
543662,662
1454611,611
2394192,192
1763312,312
1515776,776
738825,825
949808,808
156443,443
1902017,17
1551273,273
1133901,901
2093490,490
2408701,701
2416326,326
205188,188
2091223,223
618009,9
1172252,252
2441558,558
1113138,138
1301784,784
880882,882
430277,277
2197360,360
1538491,491
404377,377
2126599,599
2285901,901
2498323,323
888583,583
135373,373
676457,457
396091,91
609319,319
2311732,732
1032496,496
2498034,34
2203710,710
629474,474
632140,140
563000,0
1101581,581
2430101,101
942773,773
1496651,651
601045,45
1576639,639
967141,141
676051,51
867676,676
1634818,818
321367,367
742652,652
96550,550
214497,497
533129,129
954247,247
1195572,572
549059,59
1334380,380
2376554,554
2317470,470
2319747,747
2214753,753
1685087,87
1100586,586
1949553,553
1334255,255
1313358,358
1397824,824
952392,392
1689319,319
1131560,560
2414145,145
1757383,383
851083,83
173999,999
2469963,963
945549,549
1206673,673
1095396,396
1743366,366
884028,28
441468,468
160718,718
1252897,897
2311246,246
148227,227
829032,32
607925,925
2103163,163
1062905,905
1886235,235
2052336,336
1878732,732
2146364,364
281206,206
2430114,114
1341851,851
1225657,657
291566,566
327533,533
223642,642
149068,68
1650545,545
1777875,875
1702293,293
271691,691
1011959,959
2421794,794
1545137,137
545658,658
1711110,110
1426629,629
1308877,877
10678,678
1278029,29
1465656,656
1097623,623
1333660,660
1488278,278
1067568,568
1307275,275
1424711,711
2006225,225
2010127,127
1024056,56
766567,567
2040851,851
598074,74
2425878,878
1230913,913
1067306,306
2083795,795
2129705,705
1994980,980
2485559,559
2498632,632
246303,303
2466903,903
155864,864
1522070,70
2057586,586
135446,446
722691,691
2218589,589
611521,521
839663,663
605674,674
244845,845
623466,466
370234,234
780836,836
478898,898
2131453,453
328109,109
717388,388
1613302,302
1042128,128
1044572,572
2101997,997
1965140,140
101088,88
127673,673
2022986,986
176211,211
837088,88
1196852,852
1537278,278
164162,162
75113,113
2291802,802
1877651,651
2191461,461
1582882,882
2059513,513
644012,12
657646,646
52242,242
393361,361
1112472,472
1820695,695
1761223,223
734000,0
213889,889
701135,135
451267,267
923170,170
1679474,474
2492907,907
624003,3
1259419,419
479489,489
1761600,600
1238022,22
206773,773
2311342,342
1819335,335
2320403,403
1105682,682
1588961,961
925329,329
2149388,388
1431400,400
1216243,243
1806543,543
1409710,710
1124017,17
1059880,880
2424899,899
2321398,398
2208900,900
470613,613
1348250,250
2035426,426
1482399,399
88102,102
276366,366
2125917,917
1126317,317
1098907,907
450912,912
998624,624
1618012,12
1321808,808
1200458,458
951280,280
941342,342
2275087,87
1939482,482
13916,916
575955,955
1877320,320
1718027,27
1071050,50
1926719,719
499253,253
917597,597
114484,484
1066074,74
1394065,65
1233848,848
1943066,66
938493,493
1950355,355
1743288,288
835183,183
964551,551
1253192,192
340079,79
91355,355
1592853,853
443212,212
2239496,496
540575,575
1011287,287
1950969,969
89046,46
1333412,412
2403408,408
2042444,444
1672090,90
1212986,986
1530928,928
2361750,750
1703408,408
2250734,734
331091,91
2287656,656
163390,390
1009549,549
1575888,888
408894,894
369413,413
20181,181
904331,331
1681539,539
