id,value
1592942,942
1226561,561
1085194,194
786743,743
109983,983
1144326,326
1196477,477
379182,182
558972,972
2041474,474
1905819,819
378410,410
1765361,361
1280385,385
667847,847
757125,125
2424251,251
2163845,845
1497296,296
160378,378
605511,511
197734,734
2189790,790
2269120,120
1563536,536
854943,943
1006593,593
398900,900
675140,140
1501626,626
837269,269
2017474,474
1867112,112
1278617,617
2250374,374
679260,260
1245798,798
834229,229
98801,801
828221,221
1358178,178
87267,267
32486,486
637743,743
2308389,389
1688572,572
2235136,136
2495224,224
1706079,79
1675762,762
2323873,873
987827,827
1052098,98
325777,777
1442909,909
397364,364
2168061,61
1730247,247
1667744,744
2403180,180
2054938,938
490587,587
832506,506
2478176,176
265537,537
2197839,839
325738,738
2429145,145
2020196,196
230343,343
1034466,466
2186506,506
279521,521
1516752,752
101692,692
433356,356
707811,811
1382213,213
1162278,278
2077170,170
1789490,490
688682,682
1047049,49
1072190,190
743936,936
928053,53
1399362,362
1594063,63
468421,421
897371,371
447718,718
125452,452
1253154,154
685525,525
2179526,526
2393478,478
444101,101
32795,795
1146440,440
2336066,66
2218102,102
1230156,156
400358,358
489222,222
1320500,500
90684,684
298980,980
1568209,209
2437056,56
1546239,239
559212,212
927007,7
26255,255
241241,241
2430493,493
1591117,117
2082702,702
2040265,265
28303,303
2228479,479
2402226,226
1830571,571
1224459,459
1238784,784
168195,195
240116,116
1046273,273
2125690,690
1335349,349
2150686,686
1375641,641
1440835,835
985697,697
1487603,603
649679,679
1513785,785
845406,406
1055185,185
2346885,885
1138243,243
6439,439
2431513,513
1539728,728
2213818,818
511743,743
594328,328
1971405,405
2004328,328
1694403,403
2054499,499
1489543,543
962923,923
1008631,631
1502731,731
1651067,67
2449612,612
2339781,781
2066901,901
1144249,249
2464099,99
931616,616
2172164,164
1616761,761
1469267,267
1062284,284
1182763,763
433530,530
2270931,931
2231250,250
237056,56
2430534,534
145376,376
1739412,412
2128348,348
953116,116
1505316,316
1429167,167
86824,824
480265,265
847888,888
981847,847
1681546,546
1474479,479
2054034,34
1238993,993
1935394,394
2312337,337
1641349,349
2214865,865
1859909,909
1191024,24
1984098,98
1926947,947
2406421,421
1415765,765
1778205,205
1323308,308
2016221,221
2014035,35
2344853,853
1001476,476
76327,327
247838,838
465367,367
1861203,203
933270,270
2436234,234
2225045,45
1381931,931
2326606,606
267570,570
896182,182
1431715,715
2273994,994
332456,456
2394633,633
96521,521
2170199,199
1045079,79
126585,585
1155163,163
1093529,529
2143050,50
2052327,327
357858,858
1724884,884
2461921,921
