id,value
642878,878
2116424,424
697048,48
2309771,771
1299848,848
1353893,893
1699677,677
2472990,990
754509,509
967139,139
222563,563
1387544,544
1504840,840
2157745,745
1154633,633
2383459,459
2198145,145
1405735,735
203460,460
606866,866
2035539,539
1754738,738
2339034,34
683905,905
1269720,720
1736917,917
929572,572
328994,994
281872,872
165487,487
2228864,864
136344,344
1425464,464
47459,459
2449998,998
615101,101
1496537,537
1955897,897
2160744,744
18132,132
1952603,603
1867149,149
628189,189
1898154,154
952522,522
1327373,373
421303,303
1800753,753
2131820,820
1582636,636
893476,476
2334339,339
2218462,462
667256,256
1862879,879
563772,772
2044433,433
1919194,194
2098778,778
1767029,29
341310,310
2306483,483
1461001,1
758152,152
2448184,184
1817792,792
1693955,955
2434763,763
733086,86
1191853,853
1342225,225
1292504,504
2199652,652
2316525,525
293146,146
1651834,834
2172067,67
1157728,728
320456,456
1472603,603
1982459,459
1605952,952
1067216,216
261573,573
748435,435
76304,304
721673,673
2105903,903
123770,770
966278,278
865387,387
1295949,949
2157945,945
2208683,683
1844104,104
299433,433
1175207,207
1701647,647
1314233,233
477459,459
805811,811
91560,560
1314346,346
86985,985
584793,793
1263850,850
2069248,248
2178983,983
1938751,751
1427260,260
363459,459
128793,793
2136805,805
1421002,2
1346294,294
153101,101
1884236,236
897095,95
1689724,724
846541,541
1289808,808
361393,393
773712,712
1075827,827
315586,586
275748,748
939972,972
1301992,992
1900905,905
212695,695
480727,727
2374040,40
23570,570
196539,539
168870,870
369331,331
1216754,754
1446050,50
460920,920
1489975,975
2439405,405
1302290,290
1117578,578
269037,37
347462,462
637505,505
1897439,439
1431487,487
161080,80
974275,275
429205,205
609241,241
845263,263
209161,161
1546278,278
40956,956
570278,278
1297321,321
1766511,511
1218467,467
848207,207
1702961,961
457547,547
2282299,299
2322418,418
685014,14
1741031,31
2298389,389
1755543,543
1500499,499
852019,19
1999219,219
727307,307
2164110,110
2192399,399
1821230,230
1716991,991
1593272,272
403356,356
1973056,56
2265031,31
2203451,451
2431295,295
888113,113
1739206,206
972601,601
1955512,512
2281337,337
1393575,575
1203422,422
262365,365
1987237,237
2092490,490
24150,150
2383225,225
1345016,16
759775,775
1826380,380
1770790,790
951625,625
519458,458
338419,419
1540521,521
171110,110
1271385,385
716497,497
1411493,493
1100217,217
1992958,958
1386839,839
1753277,277
1725012,12
1564240,240
681450,450
1205325,325
651031,31
562654,654
1613087,87
1067868,868
1341758,758
1834027,27
1830083,83
2177579,579
766073,73
2430920,920
2269877,877
1876040,40
2313366,366
298923,923
991412,412
713656,656
566120,120
989433,433
867703,703
1920414,414
1698392,392
725875,875
2406155,155
485080,80
293839,839
1436730,730
2039231,231
2304416,416
2102154,154
1669208,208
1701854,854
303070,70
1027386,386
1518474,474
554299,299
1830809,809
2168059,59
508535,535
1817842,842
1296701,701
432966,966
414434,434
260892,892
2118791,791
1709193,193
2178393,393
245033,33
1845016,16
1180961,961
977461,461
2143322,322
309276,276
726736,736
875132,132
50093,93
474743,743
1883464,464
920834,834
1255398,398
1956830,830
2333938,938
499705,705
410901,901
79349,349
871849,849
1012633,633
1694925,925
1403380,380
1151028,28
663500,500
201780,780
2385726,726
196537,537
391204,204
2459866,866
1809289,289
2034592,592
398148,148
2324682,682
909307,307
30646,646
536796,796
469111,111
2180253,253
1368642,642
2171177,177
2330444,444
1705021,21
331855,855
419778,778
1439225,225
62431,431
1520889,889
1128884,884
1201490,490
1486540,540
1939123,123
2276815,815
774497,497
988070,70
480308,308
2148992,992
1197720,720
1302924,924
1712113,113
272624,624
532481,481
209617,617
1525835,835
1587291,291
1096830,830
1178121,121
1644977,977
2181909,909
2369752,752
610424,424
961600,600
1754641,641
1088602,602
303520,520
245912,912
1745639,639
1325634,634
86280,280
166898,898
1209700,700
51045,45
512222,222
1113874,874
302116,116
1189966,966
711457,457
1727813,813
2273038,38
1815159,159
922938,938
2497521,521
523726,726
1919021,21
2055259,259
2383043,43
944762,762
465444,444
1026765,765
1588752,752
789030,30
1461380,380
1458916,916
2152041,41
1807577,577
1250906,906
1291524,524
2302992,992
1357697,697
1737375,375
109327,327
197560,560
87331,331
1268665,665
756596,596
141481,481
212216,216
2455041,41
849215,215
583723,723
810661,661
1116228,228
1955600,600
1051250,250
204265,265
1197787,787
219269,269
418103,103
886009,9
1744639,639
2252662,662
1936654,654
510488,488
771549,549
1281725,725
145293,293
1561233,233
2151705,705
783282,282
462236,236
2471285,285
1840296,296
312329,329
15906,906
938145,145
176553,553
1409200,200
1028591,591
562540,540
279930,930
1595553,553
13851,851
1116039,39
101435,435
95638,638
275825,825
155090,90
1425270,270
1592669,669
2044558,558
1902878,878
1917285,285
2021641,641
1334153,153
779622,622
2349770,770
1992547,547
471185,185
2283740,740
795966,966
57277,277
441986,986
1363040,40
270695,695
1491167,167
100919,919
1235725,725
516925,925
1758603,603
53171,171
371235,235
827683,683
1981213,213
2317258,258
1818508,508
606632,632
883152,152
1733442,442
292786,786
1250241,241
721286,286
1654833,833
408013,13
1154654,654
636440,440
2133911,911
1035451,451
104644,644
2024152,152
177940,940
1744410,410
287649,649
1704878,878
587409,409
828757,757
1653383,383
1757440,440
2293835,835
1271973,973
1628439,439
481263,263
454617,617
1808149,149
2272679,679
2493185,185
2244116,116
806053,53
728600,600
2002139,139
299927,927
731536,536
1090189,189
1845983,983
1803117,117
637492,492
773770,770
1615986,986
496769,769
784800,800
2236218,218
2153125,125
899673,673
788717,717
1107963,963
1068011,11
786811,811
1067576,576
1980231,231
1275809,809
832425,425
2257841,841
555692,692
1392985,985
1159208,208
1652977,977
550932,932
423647,647
369210,210
639808,808
293904,904
1748932,932
1234863,863
2136873,873
2376858,858
1436427,427
1543459,459
2025253,253
221092,92
1928611,611
371960,960
1324755,755
1123724,724
2209536,536
662686,686
663338,338
2288930,930
2072339,339
1040200,200
158248,248
807717,717
10903,903
600942,942
573613,613
1604109,109
1693541,541
1658936,936
168337,337
433898,898
1708987,987
1647773,773
1779427,427
2044440,440
2123704,704
109589,589
1387400,400
1652145,145
1780368,368
1847717,717
251662,662
790056,56
1347378,378
1001822,822
249344,344
2296253,253
2419784,784
471594,594
2360897,897
596979,979
596534,534
2357792,792
356466,466
1808251,251
2304822,822
2060690,690
138312,312
1904141,141
2201062,62
1581526,526
