id,value
929966,966
133905,905
1341127,127
1074050,50
1601389,389
1934211,211
2297410,410
2410863,863
777671,671
1577574,574
833835,835
2022930,930
1127113,113
2123462,462
1687436,436
2106583,583
2496700,700
1761208,208
1515718,718
567358,358
1306775,775
1029533,533
716820,820
2413221,221
957048,48
668274,274
1297041,41
374957,957
596374,374
266510,510
458777,777
1596403,403
1459090,90
1084234,234
965672,672
1666681,681
856881,881
1425167,167
1746018,18
2228237,237
834993,993
759,759
2065626,626
419614,614
2472048,48
2135609,609
450114,114
972322,322
1913059,59
136158,158
620763,763
1636490,490
1128098,98
532629,629
2381331,331
281987,987
1654783,783
502608,608
1385765,765
304889,889
2462645,645
881241,241
1177286,286
854310,310
161160,160
388691,691
676481,481
2474603,603
874731,731
390449,449
2244602,602
148338,338
847765,765
952999,999
706130,130
1509334,334
1041000,0
2246851,851
778278,278
1717224,224
845426,426
1050641,641
52625,625
800515,515
2356573,573
1834224,224
1732515,515
2132882,882
760390,390
962369,369
137167,167
896596,596
469663,663
826571,571
1012675,675
2356690,690
207722,722
1281088,88
1545840,840
771578,578
1955292,292
2135938,938
2135286,286
365864,864
499627,627
1593148,148
1396596,596
2146679,679
1052520,520
227997,997
3267,267
1554283,283
789398,398
611552,552
2432233,233
3794,794
1365244,244
900108,108
2269962,962
2474802,802
1369281,281
2255710,710
2181460,460
1234452,452
2377098,98
238566,566
1994160,160
507156,156
2421000,0
2387418,418
1802006,6
2158630,630
2293711,711
1608247,247
1906764,764
807665,665
2026525,525
298561,561
1696504,504
2400186,186
2456781,781
1998274,274
76737,737
725602,602
2284407,407
2007412,412
1557147,147
30479,479
2388613,613
885844,844
2232821,821
1272456,456
1998685,685
1075408,408
1927198,198
1439436,436
2442425,425
681453,453
2345370,370
1367987,987
1800561,561
2094447,447
72095,95
710218,218
134551,551
608203,203
604542,542
2377934,934
1151122,122
63786,786
2062295,295
1954270,270
286736,736
1489329,329
1439819,819
1287172,172
1798675,675
265675,675
812154,154
2316923,923
654092,92
2203770,770
628909,909
2261709,709
431813,813
1029105,105
1087431,431
2177067,67
2472722,722
2146478,478
274279,279
1947182,182
861702,702
1770899,899
1530480,480
966637,637
1859258,258
1421558,558
584151,151
1539760,760
1872462,462
414438,438
724902,902
2215440,440
1785458,458
725284,284
2263057,57
1312216,216
842348,348
1389530,530
2465911,911
820067,67
1547487,487
787461,461
395037,37
126900,900
2458099,99
465851,851
270311,311
2232194,194
2261354,354
2026900,900
123670,670
813394,394
2444565,565
2166877,877
519460,460
392576,576
2204516,516
986256,256
821506,506
1843585,585
354525,525
2236894,894
515292,292
1493243,243
1116854,854
789431,431
1741790,790
936652,652
1485081,81
1247038,38
649694,694
493677,677
1069753,753
2006189,189
539837,837
1169333,333
673161,161
36384,384
773087,87
2290467,467
2251842,842
1167620,620
2352401,401
1154010,10
2069882,882
453204,204
1046793,793
885523,523
653242,242
1784816,816
665400,400
996601,601
28693,693
1316221,221
1294654,654
897990,990
2223309,309
1699565,565
2175994,994
1437449,449
1850801,801
1505279,279
963096,96
1622592,592
814082,82
2071233,233
124614,614
1410645,645
1379047,47
1763976,976
2077954,954
1892742,742
771121,121
2252423,423
1693918,918
249003,3
1989318,318
2418274,274
1742507,507
1882404,404
2049543,543
1913323,323
2072812,812
540011,11
179574,574
2473917,917
1281698,698
1886534,534
286000,0
1268262,262
769581,581
786296,296
1742744,744
1087711,711
1879859,859
848275,275
2008209,209
308495,495
2011103,103
1331777,777
1128660,660
2297984,984
859446,446
499631,631
4832,832
1887868,868
1217833,833
2348835,835
493221,221
1294475,475
2378123,123
1361636,636
1086064,64
2114379,379
1923065,65
562785,785
1845606,606
2131055,55
2406206,206
1123076,76
1623728,728
572078,78
401524,524
473403,403
977196,196
1478597,597
1311526,526
550195,195
301136,136
