id,value
585715,715
473951,951
316286,286
498779,779
1928060,60
928809,809
320835,835
1942235,235
186616,616
1696663,663
930494,494
1354474,474
1749496,496
2029756,756
561152,152
2111035,35
2007008,8
826293,293
1270193,193
810323,323
1613391,391
605933,933
1095918,918
2232130,130
2140890,890
990482,482
1862849,849
2312870,870
630249,249
1462414,414
761043,43
325646,646
2206449,449
493983,983
243874,874
1608385,385
1638489,489
672551,551
396956,956
1098846,846
1077999,999
770147,147
1352663,663
253894,894
1577672,672
1412047,47
2081630,630
2228498,498
1183250,250
1120994,994
929393,393
729140,140
514945,945
1801269,269
2458559,559
2339790,790
792828,828
2112410,410
1430585,585
1742677,677
179310,310
2424731,731
2128306,306
370693,693
2160650,650
1627772,772
677305,305
1406712,712
2214863,863
512395,395
2319767,767
177736,736
1067136,136
169340,340
1851167,167
1997697,697
166429,429
454181,181
1711356,356
442571,571
499062,62
2304562,562
2484028,28
1015339,339
1805719,719
326786,786
1856741,741
270617,617
1560080,80
1130083,83
696817,817
1573902,902
1130542,542
136571,571
2407606,606
327945,945
1651635,635
1022847,847
1399679,679
1528565,565
2467415,415
2137041,41
544068,68
1857633,633
990647,647
229788,788
1638529,529
1268142,142
149913,913
39886,886
1770217,217
980895,895
1544659,659
1428824,824
2381004,4
58857,857
2002767,767
599323,323
654723,723
49272,272
613472,472
1375174,174
2015324,324
1117460,460
1233947,947
89941,941
2281909,909
1329887,887
628822,822
372299,299
1603751,751
2262386,386
1940766,766
419912,912
712023,23
1632099,99
1017638,638
478039,39
1870323,323
1182846,846
470370,370
258039,39
9069,69
335457,457
948533,533
1440995,995
486675,675
2279664,664
265874,874
2182508,508
2308860,860
2324144,144
1241921,921
2339637,637
1572023,23
1977414,414
1710493,493
192380,380
486469,469
705961,961
1922584,584
2484505,505
1293615,615
198540,540
231832,832
2372490,490
1098075,75
611660,660
69957,957
1169711,711
2348546,546
1958310,310
2301373,373
1880254,254
1852616,616
1267687,687
409729,729
37303,303
1162446,446
1281062,62
621480,480
969725,725
2055439,439
2299939,939
1601422,422
1926558,558
2423250,250
2012106,106
848425,425
2110190,190
1410691,691
2012734,734
1779207,207
738798,798
1832082,82
1043864,864
2488410,410
1050558,558
2072375,375
1470283,283
249112,112
237746,746
470994,994
259454,454
724972,972
1981842,842
2125701,701
713820,820
1783065,65
2128705,705
2183055,55
2499282,282
533035,35
2149046,46
1897406,406
2105962,962
253666,666
524680,680
2490234,234
80703,703
1588220,220
1653241,241
2267909,909
1011156,156
1659823,823
2495227,227
2002324,324
223565,565
600091,91
1591392,392
2089449,449
919607,607
1909628,628
1464500,500
1894137,137
2381828,828
2294501,501
72151,151
62972,972
673584,584
122050,50
1236005,5
2426786,786
1484942,942
739014,14
1859292,292
2386569,569
544505,505
329507,507
713514,514
2477616,616
1054309,309
1150371,371
1812789,789
2112990,990
635750,750
208499,499
1263135,135
1589791,791
408813,813
1297382,382
628637,637
1116244,244
1186752,752
1807489,489
1440427,427
2084089,89
940880,880
683501,501
1019207,207
1716466,466
567766,766
1612599,599
2391576,576
907731,731
128436,436
1723716,716
2390450,450
2273855,855
1988981,981
5006,6
1250779,779
159716,716
2357313,313
1827156,156
2429716,716
1593874,874
1557404,404
165165,165
2443305,305
2212490,490
1759881,881
119884,884
2173138,138
254081,81
354185,185
2471078,78
2159324,324
746691,691
2135154,154
123439,439
1248738,738
759827,827
2027059,59
225207,207
544884,884
69483,483
355728,728
735234,234
899768,768
11804,804
617577,577
858792,792
923526,526
2168183,183
2241561,561
2318520,520
1631965,965
2152728,728
1610263,263
1689918,918
2421951,951
196299,299
2447148,148
283190,190
1266746,746
1245314,314
96172,172
898063,63
122442,442
1927443,443
1634259,259
1318245,245
1110757,757
951579,579
2080009,9
2212187,187
888529,529
1935530,530
1418877,877
1179795,795
277922,922
1659803,803
273900,900
1544851,851
780395,395
179381,381
1220246,246
708971,971
725557,557
824403,403
1831417,417
794618,618
1017398,398
828695,695
2059567,567
613910,910
1537523,523
310111,111
33538,538
1151651,651
353896,896
1283094,94
241730,730
626109,109
2107463,463
37797,797
629618,618
271428,428
1973215,215
558331,331
2493837,837
717392,392
385324,324
1040363,363
2079355,355
772088,88
2010465,465
1479177,177
1750838,838
1391816,816
2014805,805
719013,13
2084271,271
2348302,302
999169,169
113699,699
2023290,290
1759241,241
1451279,279
953004,4
471324,324
2222810,810
2385860,860
810467,467
1434816,816
1995465,465
130309,309
902157,157
2464394,394
1992241,241
185567,567
475536,536
303849,849
1894796,796
2286020,20
246299,299
463675,675
219442,442
650734,734
50677,677
1528638,638
653289,289
814160,160
2456110,110
172318,318
359773,773
1368677,677
409998,998
1731786,786
223125,125
1145681,681
839791,791
2327822,822
385288,288
804904,904
1846150,150
1708142,142
315998,998
2335588,588
727639,639
370637,637
1084150,150
