id,value
937819,819
1565144,144
1194176,176
1262223,223
1962133,133
1212449,449
1392071,71
333136,136
1550761,761
2195855,855
768201,201
1448650,650
976182,182
448268,268
1173688,688
1812601,601
2449,449
1449232,232
934387,387
1504350,350
1258105,105
2449655,655
829517,517
388230,230
327350,350
1105771,771
1579556,556
1561189,189
1583474,474
19679,679
945365,365
103788,788
1064396,396
1206709,709
577144,144
2489262,262
2098806,806
1681531,531
986831,831
1853698,698
1066160,160
173256,256
880974,974
442609,609
2404486,486
1174713,713
329827,827
1552800,800
1091721,721
896375,375
1817315,315
1620864,864
601355,355
2121494,494
1104093,93
1021993,993
1420140,140
2287373,373
30544,544
2396528,528
2095258,258
720668,668
692681,681
1414137,137
2353642,642
1710534,534
308165,165
2483194,194
1812018,18
327919,919
1167842,842
710456,456
2073977,977
1777698,698
253616,616
1454411,411
950857,857
78274,274
2341395,395
2023720,720
23914,914
641427,427
2283,283
580038,38
1763728,728
2228230,230
150531,531
1919315,315
2488169,169
282262,262
517101,101
2088390,390
1235844,844
1940239,239
896611,611
2011724,724
1893260,260
2006789,789
1783763,763
1482697,697
1238354,354
868428,428
1043419,419
1609643,643
839072,72
1501127,127
1981705,705
605757,757
879498,498
99549,549
1657194,194
2095726,726
324607,607
2192847,847
268134,134
1582973,973
922955,955
788215,215
177573,573
2204424,424
1897969,969
762985,985
233821,821
1159480,480
1245502,502
1149466,466
1722172,172
1456924,924
700140,140
248154,154
1285794,794
99542,542
941973,973
584158,158
1118148,148
702734,734
433043,43
2019748,748
2067085,85
1659611,611
275802,802
1961251,251
1839296,296
2241787,787
2304783,783
2002107,107
435096,96
707309,309
327951,951
1713163,163
734930,930
28204,204
865819,819
1545061,61
678460,460
236495,495
1429406,406
1113811,811
726268,268
220536,536
133655,655
369110,110
2110175,175
2082041,41
420552,552
1663636,636
2303480,480
1538035,35
1209212,212
1253033,33
1233651,651
1024936,936
2489485,485
2290753,753
271557,557
672827,827
2039099,99
1451282,282
1411441,441
807283,283
2079504,504
1535060,60
2485773,773
1006371,371
111965,965
2018361,361
1916271,271
217086,86
423377,377
1789712,712
992201,201
1893150,150
347702,702
2092728,728
2257078,78
2238799,799
1231203,203
1233233,233
1013401,401
827595,595
888701,701
2187797,797
528184,184
2197359,359
2418231,231
104141,141
1964914,914
404335,335
1500224,224
1202902,902
2405472,472
184505,505
2235200,200
1709420,420
1990370,370
927937,937
1282412,412
490990,990
1293582,582
242076,76
113242,242
1282508,508
2291298,298
1133385,385
2430023,23
2285475,475
1738897,897
1269941,941
2321207,207
396430,430
230510,510
415441,441
1352494,494
665240,240
1695447,447
1778567,567
388512,512
1270260,260
2188255,255
482452,452
2453196,196
1968327,327
1027960,960
1562698,698
1801641,641
1786737,737
2202392,392
2457,457
247491,491
979169,169
2112543,543
2289917,917
748799,799
1139390,390
2146697,697
2347375,375
1135842,842
2338663,663
503229,229
1704770,770
1157149,149
2078550,550
2243841,841
2046882,882
548528,528
2299628,628
739884,884
1811577,577
190926,926
1826142,142
2307724,724
2429987,987
252055,55
1070403,403
229211,211
2246522,522
1413624,624
406287,287
1913301,301
290997,997
1446836,836
1403796,796
970657,657
648380,380
2495949,949
864243,243
1952177,177
1490050,50
1981513,513
1539574,574
48091,91
1737442,442
1491210,210
2389930,930
2311502,502
842649,649
2248485,485
2172033,33
228563,563
38780,780
163944,944
218113,113
2231132,132
614067,67
2113618,618
1853884,884
351768,768
1774742,742
800742,742
143152,152
614816,816
2086557,557
1449808,808
2494002,2
1774201,201
53940,940
459499,499
1318497,497
1070923,923
18685,685
884391,391
1327477,477
2053775,775
52910,910
38161,161
2210131,131
689671,671
1146341,341
1346562,562
2415372,372
1386789,789
521777,777
1018847,847
1973994,994
2355231,231
1903848,848
874969,969
1962906,906
2235667,667
1632846,846
1992473,473
585321,321
1748028,28
1361503,503
597285,285
1919772,772
1205201,201
2460063,63
1817711,711
1005383,383
1303039,39
1058275,275
505180,180
254125,125
2239125,125
874683,683
2109978,978
36559,559
421648,648
104694,694
1584325,325
1709910,910
168920,920
1014334,334
1374266,266
446063,63
936546,546
2138972,972
2288285,285
484348,348
1286503,503
2420328,328
509695,695
541357,357
1358135,135
2336703,703
587932,932
1937584,584
748147,147
396751,751
761410,410
613559,559
1787800,800
1088799,799
2362873,873
2271886,886
2364257,257
1074527,527
1268455,455
1994422,422
240685,685
1929199,199
499450,450
2080982,982
1622232,232
1870506,506
427956,956
445462,462
382421,421
16127,127
954486,486
1030342,342
867598,598
965593,593
1760013,13
977809,809
1570991,991
1054817,817
1130611,611
1767694,694
1656786,786
178057,57
1910493,493
698920,920
1719681,681
1779509,509
450551,551
1588183,183
1962436,436
1020629,629
1048943,943
20207,207
2119197,197
442385,385
967384,384
2155147,147
1301398,398
1136195,195
1905615,615
635642,642
1699916,916
809989,989
1018640,640
1274236,236
2170503,503
1397249,249
1890414,414
1904656,656
1303740,740
629557,557
250448,448
2019714,714
68717,717
1698317,317
542309,309
2046466,466
942834,834
2201958,958
1933770,770
2089251,251
1412018,18
1284519,519
112858,858
2487334,334
1813616,616
648250,250
1011760,760
25426,426
896227,227
1157897,897
1300856,856
477675,675
2019566,566
1967173,173
1217604,604
816875,875
1734135,135
234227,227
1822553,553
373278,278
2303619,619
1221073,73
1347870,870
799361,361
1209198,198
2296431,431
1979772,772
1433438,438
1513769,769
1123717,717
315587,587
788670,670
99509,509
1016393,393
2207217,217
2401879,879
1611856,856
576384,384
2367905,905
2484530,530
1898319,319
2019196,196
64529,529
2356779,779
2089592,592
1133100,100
1345952,952
1871467,467
1870684,684
1300427,427
1175665,665
733552,552
961492,492
990681,681
1015060,60
2244031,31
1842403,403
788567,567
1437258,258
689506,506
1524552,552
2324861,861
1360511,511
539938,938
363398,398
1474494,494
2224706,706
1132489,489
2219710,710
1260656,656
1530277,277
1113179,179
2362258,258
297123,123
486131,131
169391,391
24261,261
1579042,42
1545788,788
383100,100
64127,127
1735445,445
986313,313
154245,245
2075758,758
869502,502
2272407,407
2342099,99
1573878,878
1683265,265
2217355,355
2401513,513
1860241,241
1915498,498
2277253,253
804680,680
620976,976
871296,296
803756,756
1625816,816
117930,930
883911,911
154150,150
980643,643
459332,332
397725,725
753964,964
1417264,264
1317233,233
1099126,126
109504,504
2330411,411
298381,381
2065309,309
690152,152
492507,507
1869178,178
889245,245
514625,625
1819188,188
124086,86
938080,80
1278614,614
2032874,874
1057978,978
540328,328
1483251,251
217516,516
605648,648
65402,402
757107,107
613789,789
1494485,485
741018,18
2459969,969
984996,996
1123509,509
1172124,124
1321177,177
2034298,298
2443161,161
592694,694
1337533,533
158161,161
1775920,920
1916410,410
1048371,371
2434549,549
22337,337
1768419,419
940750,750
2047443,443
212379,379
2396769,769
1439231,231
1251155,155
1903811,811
1375550,550
1033727,727
630056,56
2454867,867
400838,838
770667,667
2465044,44
783347,347
1392556,556
1864045,45
2140691,691
2236674,674
1135377,377
1688844,844
1707012,12
401592,592
549056,56
629662,662
172804,804
1161422,422
800595,595
1199197,197
2477771,771
2089683,683
2282360,360
2371058,58
2006672,672
1395827,827
1132248,248
1889766,766
1117399,399
2038516,516
1470679,679
1217457,457
2013742,742
1857509,509
2102389,389
413849,849
442327,327
1009817,817
1834806,806
723576,576
2368394,394
1054197,197
2088672,672
1205705,705
2115175,175
408071,71
339330,330
65944,944
1791689,689
2429359,359
1446525,525
679192,192
585966,966
1783861,861
507155,155
2403621,621
2108819,819
1528521,521
2109135,135
536465,465
2409726,726
1873934,934
1086544,544
1265832,832
280229,229
2287914,914
164767,767
631807,807
657824,824
1657296,296
412344,344
507937,937
217717,717
597303,303
1026004,4
298494,494
799178,178
2394798,798
2031401,401
1621064,64
1981718,718
2489990,990
368555,555
1845610,610
1988642,642
2244156,156
1578060,60
1272645,645
2057965,965
468711,711
2034554,554
1925143,143
1289586,586
2143409,409
945163,163
1456500,500
1295353,353
1313562,562
352130,130
199302,302
456273,273
1088340,340
2090300,300
1824752,752
805687,687
2171033,33
90545,545
963892,892
2131735,735
2484403,403
886132,132
232083,83
60694,694
225161,161
2060196,196
548035,35
338952,952
1409585,585
662142,142
366936,936
1337742,742
1991562,562
2282905,905
1155950,950
1009704,704
1126958,958
297010,10
1549853,853
1706357,357
346930,930
1166897,897
477684,684
2284515,515
1848241,241
1363764,764
138631,631
293998,998
1443642,642
1846834,834
620773,773
819906,906
126693,693
1223582,582
753418,418
165893,893
1902479,479
862318,318
2434224,224
1956553,553
728156,156
1026118,118
1006576,576
2213539,539
1306478,478
893272,272
1661071,71
478047,47
1535590,590
1391599,599
1592186,186
149431,431
1559463,463
1108876,876
919459,459
1235453,453
1675325,325
2051416,416
1590532,532
2317318,318
228438,438
2343781,781
153955,955
1481096,96
2209126,126
526313,313
1735021,21
1089015,15
2479035,35
1673649,649
1505472,472
217745,745
1656728,728
2414150,150
2406164,164
1646323,323
1965144,144
219553,553
890979,979
71416,416
73523,523
1796192,192
573390,390
1572136,136
1499852,852
187804,804
1511238,238
2105410,410
2302641,641
457191,191
858211,211
2406093,93
405283,283
2310540,540
1759526,526
987047,47
1766653,653
187101,101
835041,41
1536517,517
763165,165
1507018,18
915696,696
88984,984
2023354,354
1731482,482
1944337,337
1025574,574
892574,574
247797,797
803347,347
317591,591
2442149,149
409954,954
2481919,919
73406,406
569303,303
312346,346
2271009,9
2461171,171
996199,199
1069068,68
965181,181
1038478,478
1528962,962
1141068,68
42426,426
2086920,920
2145288,288
2264414,414
164613,613
1518971,971
133130,130
1911161,161
137121,121
1641617,617
432607,607
413785,785
1474010,10
238352,352
1530537,537
2471230,230
1931085,85
721649,649
2190143,143
839189,189
390291,291
962414,414
650867,867
265743,743
1307970,970
309696,696
1647083,83
2029529,529
1263026,26
353366,366
1318025,25
93122,122
1566796,796
258951,951
2012124,124
26641,641
752782,782
281671,671
2334150,150
1013458,458
1811784,784
1819653,653
485805,805
1163372,372
1523154,154
978764,764
1099239,239
371921,921
2087115,115
1403795,795
37220,220
1259605,605
1342947,947
1098849,849
1314989,989
1010842,842
974076,76
619332,332
2234886,886
1781426,426
409669,669
403512,512
1661614,614
610434,434
2397060,60
1316828,828
381229,229
927993,993
275461,461
525191,191
2249580,580
457950,950
1907782,782
728611,611
349981,981
396553,553
1397631,631
984470,470
2197577,577
1743406,406
748866,866
2043928,928
1705936,936
1636669,669
11211,211
174364,364
850302,302
891950,950
659636,636
2081197,197
1259393,393
1316018,18
1751087,87
266805,805
1057999,999
1178227,227
2226785,785
330551,551
1805387,387
2094793,793
824949,949
1168540,540
1202122,122
735326,326
2273146,146
1881945,945
1829765,765
388212,212
2056527,527
154032,32
172521,521
1091979,979
762393,393
1490413,413
243579,579
1071859,859
1282629,629
309341,341
2352816,816
47740,740
443112,112
1368376,376
1904212,212
332216,216
1175056,56
1567406,406
2466329,329
686908,908
779978,978
952142,142
2294061,61
2181956,956
1179626,626
1120494,494
2293896,896
570160,160
2488984,984
1735670,670
18438,438
1518390,390
139073,73
697696,696
1624317,317
192007,7
1765593,593
1176238,238
140495,495
5410,410
1780616,616
2171221,221
2427613,613
1502901,901
2042547,547
1850063,63
1624960,960
587044,44
1731179,179
2144608,608
1706278,278
516150,150
1120871,871
1505050,50
1064029,29
2341549,549
1885578,578
2110864,864
704618,618
419590,590
1541593,593
540719,719
819546,546
787212,212
1536080,80
994167,167
2148666,666
2323542,542
2223575,575
651771,771
947088,88
1420108,108
558920,920
2197725,725
2077081,81
1735735,735
951927,927
944529,529
402219,219
942048,48
427700,700
791425,425
2173501,501
1231507,507
1017043,43
1027504,504
1263264,264
888431,431
1973136,136
562400,400
2273948,948
2075688,688
78723,723
634893,893
848726,726
1144813,813
519684,684
1888132,132
525782,782
706093,93
1507351,351
829776,776
1477887,887
1322673,673
2060900,900
102035,35
501916,916
1157611,611
546376,376
683806,806
1026450,450
2111254,254
856988,988
1418457,457
684430,430
1475371,371
1341086,86
2378425,425
1038609,609
989651,651
403315,315
1296311,311
1103449,449
1523898,898
897791,791
831888,888
1634305,305
338735,735
1030991,991
1422706,706
2184430,430
13827,827
1125177,177
1715742,742
554345,345
503899,899
2476919,919
2383132,132
1384658,658
328746,746
1325128,128
1498854,854
1578972,972
1571324,324
2468108,108
228744,744
1909641,641
955740,740
1950596,596
379361,361
746465,465
1726915,915
1025591,591
1369032,32
380754,754
1227031,31
2286954,954
1169698,698
271029,29
844754,754
1850498,498
1001131,131
284012,12
1383955,955
754405,405
1044761,761
103064,64
2158673,673
899085,85
2431572,572
1465831,831
744626,626
2085443,443
1177590,590
2179731,731
774147,147
2037997,997
2471353,353
1673350,350
2084419,419
784377,377
2369001,1
1358341,341
435687,687
538532,532
2368305,305
2489344,344
2408996,996
2253738,738
790034,34
1366347,347
2337223,223
2193806,806
1777863,863
1169275,275
588684,684
1555663,663
676606,606
2167995,995
938146,146
1984226,226
954197,197
911167,167
304722,722
435643,643
1334629,629
1627732,732
2013798,798
240463,463
2169183,183
1807491,491
927662,662
1707976,976
1011012,12
1036765,765
769110,110
839337,337
2275504,504
1210070,70
545461,461
125666,666
2400188,188
2316000,0
785764,764
1544910,910
2270569,569
1155227,227
854185,185
991003,3
1659110,110
2097114,114
959817,817
1107517,517
388277,277
2239698,698
174544,544
2210050,50
456770,770
822688,688
623302,302
1768929,929
1461559,559
1699829,829
2014695,695
169030,30
397126,126
459269,269
2066198,198
963318,318
2045707,707
2007627,627
2069551,551
2370565,565
483536,536
1553045,45
466263,263
411759,759
1340233,233
502145,145
982694,694
2408257,257
1255898,898
958694,694
2227397,397
1240105,105
917246,246
1738500,500
1377541,541
511633,633
1663372,372
143813,813
1282414,414
1073268,268
2305937,937
979881,881
143472,472
567031,31
524993,993
1289904,904
273418,418
770648,648
2333489,489
1765086,86
1059881,881
