id,value
617843,843
356359,359
1803941,941
2377057,57
506234,234
2153669,669
1671100,100
1963993,993
1455889,889
1802623,623
2492806,806
1274009,9
1777653,653
1980934,934
212780,780
1302997,997
2453133,133
2026298,298
2271704,704
378406,406
1263760,760
484960,960
934638,638
50760,760
714229,229
2483207,207
1158044,44
1377342,342
1958412,412
313644,644
1145531,531
320953,953
1932179,179
2341807,807
984236,236
1619935,935
906231,231
1678331,331
955629,629
2252868,868
1022158,158
2362055,55
1063667,667
562069,69
860167,167
933421,421
615939,939
147971,971
54225,225
1061106,106
1056105,105
1922631,631
509816,816
452318,318
1879033,33
1387674,674
2170798,798
1482077,77
1084356,356
44595,595
1174483,483
1421110,110
423401,401
816928,928
2272917,917
243930,930
589640,640
578784,784
1432633,633
2447069,69
1754916,916
1412171,171
1540136,136
2219858,858
2187269,269
113224,224
632252,252
2088467,467
1184106,106
126785,785
31466,466
1305897,897
956216,216
1637673,673
46388,388
2125742,742
646554,554
2021635,635
961408,408
237703,703
1945038,38
2473229,229
1512261,261
1447690,690
2378426,426
370010,10
2324951,951
724755,755
2131053,53
1313649,649
812967,967
1814855,855
952202,202
901272,272
1905326,326
1852474,474
2177898,898
1661038,38
2113456,456
1775757,757
596456,456
494424,424
1387119,119
2372439,439
2476793,793
1162712,712
750414,414
2349955,955
672980,980
630408,408
523048,48
49614,614
2109680,680
831706,706
1216147,147
583392,392
983293,293
2350432,432
1079465,465
2462232,232
775617,617
2210192,192
1266485,485
1841757,757
763731,731
253348,348
574526,526
1582447,447
1063889,889
647991,991
1839784,784
797342,342
1972871,871
1250963,963
1205871,871
2063000,0
269478,478
1225493,493
1670846,846
1619046,46
2366844,844
1537932,932
2399130,130
1764881,881
2335156,156
1240490,490
2071101,101
2139973,973
1576537,537
220031,31
1541756,756
731277,277
383722,722
1170505,505
749197,197
816084,84
1119917,917
1348798,798
939103,103
1281786,786
765546,546
1325987,987
1431371,371
1455678,678
387588,588
1771577,577
1386242,242
971381,381
143501,501
1487553,553
722330,330
515681,681
2273528,528
1319331,331
1526008,8
2155900,900
451971,971
1268013,13
440327,327
2367329,329
1446038,38
2488521,521
1356881,881
749464,464
2468772,772
746585,585
1094660,660
918127,127
908926,926
2363370,370
412208,208
1703677,677
16667,667
2329250,250
1384558,558
1151973,973
1284209,209
1325178,178
976677,677
2391722,722
2198066,66
172323,323
1926260,260
411872,872
1126922,922
992419,419
1265828,828
1941853,853
2491541,541
2176192,192
541927,927
138486,486
1119116,116
416251,251
554585,585
1930888,888
807203,203
2239877,877
2001935,935
2477238,238
588053,53
1185289,289
541,541
1594160,160
521864,864
548458,458
2257143,143
682039,39
361876,876
1564647,647
121820,820
2417039,39
1097978,978
503934,934
1047842,842
1156705,705
1902169,169
82023,23
2029236,236
950708,708
1296706,706
1072098,98
275015,15
110278,278
2375452,452
1093901,901
53064,64
1564046,46
53779,779
897577,577
668233,233
1727450,450
903632,632
2439692,692
2411685,685
105061,61
1620130,130
711799,799
2328469,469
456765,765
273841,841
2366915,915
1276351,351
801348,348
1777599,599
2024404,404
1705311,311
442842,842
1365090,90
1339483,483
1003647,647
1781153,153
1934631,631
476982,982
1156035,35
2051029,29
1709376,376
1599788,788
1544547,547
1885607,607
2359150,150
2099686,686
1744109,109
1734538,538
1798852,852
2444117,117
295816,816
317697,697
204065,65
1207598,598
1258076,76
2456295,295
1012945,945
269412,412
532037,37
1137256,256
823179,179
160701,701
55352,352
1723275,275
164766,766
731488,488
327681,681
1417067,67
183584,584
895422,422
1432976,976
1410085,85
1734571,571
1841712,712
2400377,377
934245,245
1376122,122
1198281,281
1372689,689
10507,507
1572691,691
2208562,562
1662451,451
670622,622
2124187,187
333533,533
616183,183
2102123,123
1322873,873
1437724,724
2237862,862
471437,437
1968440,440
1922215,215
2277747,747
1086427,427
1686769,769
1240953,953
150229,229
1599454,454
1928880,880
1012244,244
577969,969
1286072,72
137654,654
1933595,595
1279377,377
381245,245
2027630,630
1039888,888
2269928,928
448575,575
1144253,253
1292059,59
473957,957
668446,446
2138703,703
599434,434
806817,817
2341045,45
1976242,242
1055861,861
1385423,423
1869370,370
249813,813
837904,904
476509,509
1517944,944
1666269,269
293531,531
1190379,379
1532196,196
2302940,940
1221967,967
1719091,91
1413885,885
1234761,761
2103509,509
631669,669
2154142,142
186541,541
1586812,812
603077,77
497948,948
1294638,638
1398147,147
814587,587
1625955,955
951394,394
1169627,627
350817,817
572992,992
1134400,400
1038005,5
840086,86
1170775,775
1170240,240
635543,543
764939,939
1192106,106
791504,504
2048451,451
1779279,279
654869,869
2448440,440
790264,264
1207187,187
554470,470
833249,249
1664113,113
2334997,997
821648,648
1622281,281
1943107,107
1131788,788
855814,814
2138649,649
80091,91
746952,952
2443374,374
1535242,242
1866044,44
2298904,904
1884299,299
1991163,163
1134332,332
1625662,662
1761503,503
1979653,653
362396,396
1950093,93
1276382,382
162284,284
545295,295
2388342,342
2178168,168
638578,578
63290,290
1394542,542
328007,7
1291112,112
1702329,329
2014465,465
849191,191
2004436,436
2386257,257
364239,239
1806989,989
786106,106
91733,733
2143429,429
1205350,350
54768,768
462637,637
1531325,325
942307,307
814986,986
343553,553
998347,347
2098534,534
1581675,675
2217738,738
672339,339
1604367,367
1068172,172
899245,245
2322630,630
2228938,938
5849,849
1850832,832
750356,356
2232995,995
542434,434
309652,652
2477404,404
552239,239
1824994,994
461983,983
2078970,970
1023174,174
2178021,21
2210040,40
371630,630
1314748,748
325167,167
1270982,982
2422037,37
1590290,290
2317595,595
1919596,596
475161,161
1091201,201
1958242,242
394668,668
1096320,320
1974233,233
1475713,713
259750,750
7684,684
76657,657
985440,440
798839,839
507444,444
1983002,2
2408836,836
1325601,601
556434,434
983171,171
2194070,70
730198,198
1693869,869
1939943,943
64302,302
933161,161
60,60
57130,130
480361,361
1492546,546
812445,445
418156,156
2023221,221
259197,197
2101656,656
1422414,414
2185458,458
1694783,783
849565,565
2135781,781
1468838,838
1363861,861
734741,741
2004834,834
266162,162
844482,482
1871970,970
1658271,271
929210,210
409738,738
259603,603
1674589,589
1143949,949
202072,72
1968062,62
427797,797
2118752,752
1986191,191
454432,432
443031,31
418101,101
871618,618
44063,63
1153499,499
2378416,416
1120712,712
865324,324
938218,218
1740045,45
2192906,906
1505721,721
245478,478
924046,46
1786247,247
677392,392
422973,973
2054343,343
1278449,449
1607802,802
1504917,917
1607364,364
2127288,288
628834,834
786262,262
1773990,990
2179301,301
2145018,18
97970,970
310831,831
324432,432
1698160,160
2074914,914
2270470,470
1944586,586
2214257,257
1196776,776
2061838,838
1185024,24
729036,36
2188278,278
448064,64
2389993,993
571785,785
997340,340
92499,499
2179944,944
1528379,379
961913,913
990921,921
2256311,311
2317774,774
1504160,160
2188340,340
1633090,90
211752,752
1970634,634
1420125,125
1805070,70
2078098,98
497729,729
345409,409
105112,112
2288588,588
1507968,968
498273,273
326247,247
1118929,929
2298858,858
2112685,685
1722069,69
655853,853
861890,890
2291811,811
1765391,391
2267660,660
378576,576
316420,420
1184771,771
747384,384
456121,121
909115,115
2081273,273
874563,563
316271,271
1858817,817
1300376,376
2494258,258
1233619,619
1285125,125
277926,926
2321618,618
1032806,806
424817,817
1958627,627
2219179,179
2292006,6
1849655,655
2271978,978
1235913,913
1204281,281
914762,762
905051,51
1243081,81
1488091,91
1582208,208
1069507,507
371686,686
235594,594
109109,109
2226257,257
2135690,690
2205352,352
2468965,965
1323069,69
1284046,46
785983,983
1801902,902
1108254,254
808669,669
1629488,488
1426540,540
850330,330
1174861,861
2480407,407
778938,938
2460777,777
99420,420
657895,895
663558,558
1842769,769
28292,292
1505434,434
1018442,442
1926060,60
2030315,315
240812,812
1726951,951
2407048,48
2111596,596
266362,362
2267307,307
2471642,642
2485669,669
2434485,485
2274348,348
788236,236
1937303,303
2070659,659
1584357,357
996825,825
1792759,759
118525,525
172977,977
687714,714
1018313,313
2439916,916
2216069,69
355272,272
1845731,731
1176095,95
1190886,886
1286523,523
894075,75
76541,541
1134010,10
2180167,167
1573710,710
2082034,34
2274051,51
1504040,40
118764,764
489339,339
1102152,152
555035,35
107865,865
1774506,506
2368876,876
2397871,871
1075738,738
2254427,427
1856621,621
2347168,168
2305630,630
1232015,15
2315472,472
540546,546
986600,600
1359022,22
534550,550
1549151,151
1084987,987
650859,859
1367807,807
1445876,876
896927,927
70362,362
1367099,99
2103108,108
2162139,139
287198,198
1401341,341
1535167,167
1712717,717
286645,645
284558,558
1848803,803
326729,729
2135579,579
484594,594
540259,259
773846,846
1343704,704
1058795,795
1763261,261
1971875,875
2388586,586
2201878,878
1375285,285
2026581,581
1122597,597
261990,990
2292138,138
1875533,533
933118,118
668720,720
1477334,334
792896,896
2320233,233
1110632,632
1394275,275
988087,87
1866509,509
1997130,130
476513,513
1795483,483
2138265,265
1313756,756
1739763,763
2316890,890
320530,530
206615,615
681623,623
1720557,557
2298626,626
1894454,454
2242272,272
1188398,398
1491555,555
1940604,604
1331639,639
382209,209
2215059,59
2276109,109
1973079,79
1080086,86
1491970,970
520544,544
175331,331
2271668,668
2304179,179
1847352,352
2147464,464
1897291,291
2185549,549
203869,869
367738,738
2429942,942
1308801,801
2296257,257
616880,880
1269240,240
1924237,237
1934186,186
1093789,789
1334921,921
824241,241
933213,213
2114583,583
1799792,792
2228883,883
2190316,316
376674,674
1752961,961
270260,260
1484514,514
370366,366
1224313,313
1024401,401
660678,678
2154192,192
2446609,609
776909,909
807596,596
328283,283
