id,value
1920598,598
642821,821
1995854,854
1383981,981
1201501,501
2298156,156
1409167,167
2224870,870
1519520,520
474958,958
1457581,581
1238361,361
1658440,440
674230,230
1380486,486
1392099,99
2370901,901
449278,278
2254639,639
1886945,945
528363,363
1773283,283
1611644,644
2079173,173
506932,932
1353004,4
222555,555
1655236,236
147663,663
410801,801
2308780,780
1442005,5
538283,283
1343596,596
2335205,205
1224407,407
2126856,856
399036,36
1946668,668
2033875,875
1580785,785
1106453,453
924509,509
1951960,960
646151,151
1674895,895
1826620,620
1397091,91
176452,452
1364550,550
1585242,242
870727,727
276621,621
811425,425
2444310,310
733089,89
768153,153
1092541,541
25637,637
942610,610
2026195,195
822260,260
682000,0
2200668,668
1668173,173
2357089,89
1986573,573
357472,472
2110054,54
2243882,882
468398,398
1047824,824
194007,7
438280,280
26698,698
2180308,308
1074718,718
307996,996
968631,631
1977120,120
1681037,37
966596,596
1686475,475
1806417,417
2380825,825
1119219,219
1011249,249
1482632,632
177135,135
28052,52
1993693,693
1084823,823
1853786,786
1130914,914
915448,448
1105563,563
989016,16
1109708,708
325009,9
654011,11
1442279,279
2070445,445
1124050,50
2099471,471
239497,497
954603,603
839788,788
920767,767
2144558,558
1024346,346
1135483,483
2017579,579
2018540,540
1428002,2
1142236,236
1367250,250
672019,19
122910,910
2131129,129
2444637,637
461136,136
2465893,893
1312517,517
821636,636
1446875,875
2278174,174
1553008,8
1051260,260
1988430,430
1179693,693
1183531,531
583410,410
1081021,21
1099721,721
2157562,562
328320,320
192969,969
476238,238
488903,903
362043,43
1014992,992
1125352,352
874310,310
666058,58
1682283,283
1482243,243
1323918,918
1269677,677
2451106,106
776113,113
202893,893
1035889,889
41362,362
796679,679
652084,84
2019166,166
1858424,424
114468,468
1473701,701
1059550,550
637040,40
2097846,846
51174,174
1880707,707
1752906,906
1084880,880
1411219,219
910789,789
851467,467
2009919,919
1836091,91
1377401,401
558980,980
697741,741
878243,243
685279,279
1850783,783
1812223,223
812394,394
1480191,191
1963557,557
2493299,299
1734308,308
2270010,10
1038707,707
694276,276
1170242,242
2286527,527
2138612,612
1988735,735
217891,891
880449,449
186882,882
1915739,739
1380809,809
711516,516
445161,161
430144,144
452024,24
68586,586
1879770,770
2335388,388
309890,890
2102495,495
2267326,326
1182140,140
901039,39
1046760,760
2455623,623
2151791,791
1561566,566
1706065,65
665973,973
1008641,641
1996815,815
2365532,532
314254,254
1701147,147
1440909,909
2146251,251
259209,209
1437719,719
141065,65
1802201,201
392882,882
410631,631
1069739,739
1125521,521
1421126,126
2248313,313
835275,275
2256087,87
2283820,820
1868694,694
398449,449
2213766,766
2030460,460
1976316,316
2450739,739
1853401,401
821869,869
135800,800
1465243,243
618999,999
2305322,322
440370,370
428410,410
2467984,984
244826,826
1155259,259
2075940,940
1077748,748
1200122,122
14674,674
1620162,162
1275707,707
370986,986
1142747,747
2062368,368
1210846,846
222856,856
2431764,764
258745,745
1747204,204
10474,474
177225,225
826509,509
1133547,547
1237255,255
2153055,55
2186379,379
2103239,239
1735806,806
2394266,266
1681600,600
1067780,780
1688269,269
1967374,374
1181927,927
271138,138
1657342,342
1466019,19
1040413,413
1333476,476
2332039,39
1280455,455
398838,838
703757,757
1751504,504
2371920,920
1654062,62
1636991,991
527278,278
53176,176
2212299,299
1954929,929
1785733,733
1499387,387
2362114,114
1045895,895
1419492,492
1004983,983
1662157,157
931786,786
2161850,850
2265820,820
1636622,622
226586,586
1852072,72
904129,129
628787,787
1573556,556
848513,513
440309,309
2038633,633
2097917,917
553650,650
1458979,979
1440782,782
1633213,213
539991,991
1918956,956
877652,652
858849,849
1895434,434
1227262,262
2118351,351
1223967,967
1184824,824
135985,985
1291492,492
504364,364
1348018,18
1756510,510
1286886,886
38223,223
1860920,920
2185139,139
126264,264
1702535,535
204717,717
1190367,367
570006,6
1918661,661
2340985,985
2141146,146
1901484,484
1799334,334
1484221,221
2332614,614
344092,92
1139463,463
547771,771
600864,864
1857323,323
2051912,912
89501,501
1457360,360
221146,146
1586565,565
1336064,64
2425738,738
799908,908
140438,438
846520,520
879748,748
1323170,170
2085631,631
1999444,444
371883,883
1465504,504
1426244,244
889539,539
228811,811
2365293,293
1145673,673
1675747,747
1262332,332
1622475,475
100652,652
1181499,499
1087532,532
1013944,944
1790025,25
